outcome,GUCA2B,GLP2R,SCGN,SLC4A4,CHGA,CA2,GCNT2,PLP1,PYY,CA1,PKIB,ABCA8,RSPO2,BMP3,SLC25A34,CADM3,CLEC3B,MAMDC2,TMEM100,GFRA2,CA7,VSTM2A,HPSE2,GREM2,TMIGD1,OTOP2,GUCA2A,ELANE,LINC00974,UGT1A8,SPIB,NFE2L3,CDH3,TRIB3,CEMIP,WNT2,MTHFD1L,SLC6A6,KLHL35,CLDN1,TMEM41A,KRT80,ENC1,FUT1,CPNE7,LOC101929705,PVT1
1,2.464850258,3.281698,2.209145853,3.281698,2.464850258,5.581441464,4.28844655,4.331958914,2.464850258,2.209145853,7.139519924,4.197061729,3.81785975,4.889398079,4.099133677,3.686216243,5.127122422,4.999998319,3.615031191,2.951530345,4.148976702,1.575079433,3.937545164,4.999998319,4.099133677,2.209145853,5.372279847,2.209145853,1.575079433,2.209145853,2.814934486,12.00384828,11.70394884,11.81957819,12.11549304,7.115370991,10.03605231,12.3887219,6.92702905,12.62477896,10.03363932,10.23889165,12.33208288,7.991444349,10.66294895,5.372279847,9.070317281
1,1.575079433,7.981071655,5.770046761,6.672220927,6.77035238,6.405200732,7.045820295,8.510041612,1.575079433,1.575079433,5.770046761,7.392387568,7.661392574,9.228433808,5.948647518,7.499229755,8.896230911,10.27069791,7.671581638,5.427962277,4.414306764,2.557064442,5.844174991,11.09436914,1.575079433,2.557064442,7.045820295,3.443780244,1.575079433,4.079830857,5.651133016,13.4110623,11.33448155,10.84605369,10.57063145,7.236375567,10.5306171,12.7294695,7.807149251,12.01350981,10.50378588,10.968851,11.71788904,7.619900761,9.1649515,5.378821957,8.510041612
1,6.812326317,5.560413341,3.469162602,7.459622184,7.056459038,10.88231461,4.232672469,2.571682795,5.417269821,7.495553375,7.542109876,4.634121802,3.469162602,4.344446009,5.366181993,3.241566366,5.514272572,4.110975732,4.447850051,3.828818317,5.313198013,4.232672469,4.945718205,5.013950138,6.672761643,3.241566366,10.07271336,1.575079433,2.571682795,3.977297929,5.690532503,12.30466558,11.55641404,12.06423457,10.65369441,8.016127592,10.50595671,10.11950647,7.630942445,9.817590352,10.58032266,8.134782592,11.22310808,8.709603416,9.617497934,3.828818317,7.895819031
1,6.414245839,4.687554058,4.006904233,8.700913289,9.078481229,10.52634699,4.876156707,3.766102825,7.14004575,10.86945346,7.576353431,5.633588619,4.112815672,6.566530772,6.310176594,4.006904233,5.191415729,4.933811215,4.388694577,4.302740824,5.598587906,4.302740824,3.470664135,6.22113659,7.103183523,3.891944667,9.947756776,2.470670031,3.470664135,4.546106142,4.933811215,11.65283204,9.627131075,10.67915971,12.7429107,7.567361717,9.767186893,11.76175591,7.688412948,11.46231174,10.28175312,9.585438583,11.84314987,8.860299222,10.10356295,3.766102825,8.807830928
1,4.556396051,5.505813129,3.288923014,7.577862288,4.148819201,10.32006766,5.412464521,2.695508399,2.695508399,5.851979934,7.556297937,4.49625648,4.669430549,4.148819201,4.148819201,2.695508399,7.059784821,4.067372352,5.205186686,2.377038205,3.788490531,1.575079433,4.77403607,6.942741011,4.722705648,2.695508399,8.3198704,1.575079433,1.575079433,3.433644961,3.680739957,12.92154809,11.13351811,10.72539928,10.55741456,10.21964027,10.94936645,13.20049915,6.740792545,12.56127502,10.30290904,10.37754092,13.19207785,8.001395527,7.924938567,6.224915257,8.869925377
1,2.2368986,4.080648101,3.532664026,5.233710006,6.186581393,7.301651678,4.838947292,3.008295762,2.702550057,2.2368986,6.503452032,3.900716058,3.765688883,3.900716058,4.551318751,2.503174879,6.771457115,3.900716058,3.444445452,4.381784561,3.133559552,1.575079433,3.615119922,6.908120444,3.008295762,1.575079433,7.094885531,2.702550057,1.575079433,5.522471942,4.188548709,12.64102345,11.3572113,11.60930696,11.43274929,9.482802248,10.8468418,13.31790576,6.853407966,12.78205577,10.44677506,10.95142285,12.28262001,7.963889981,9.033607819,5.845226684,9.393915276
1,4.919550524,5.215358967,5.132898408,9.709982333,8.424091273,11.6229247,6.434386219,4.456399018,4.409883469,7.65836479,8.642110037,6.239127912,4.706975929,6.694669515,5.799095475,5.526098161,6.636357118,5.437478869,5.688399025,5.267793898,4.456399018,3.829595484,5.188399475,7.236102376,6.704162777,3.298647315,8.026772133,2.908843188,2.534369637,5.918291789,5.885233744,11.4679914,10.74676397,10.1901215,11.06838139,8.998821153,10.16972609,11.84416852,5.726255466,11.23469521,9.58975858,10.31067226,11.46241267,8.240699704,5.589136257,6.522902861,8.755942824
1,4.869209364,4.732121206,4.802330568,7.603505856,9.362129533,13.01806052,5.652662195,1.575079433,5.163102122,9.909738308,6.840103354,5.052738368,4.215391793,4.732121206,5.265517928,3.988774609,6.330758841,4.106803219,4.409769614,4.316001966,6.920331297,4.732121206,3.715954151,5.82969959,4.215391793,2.51481597,8.113725963,1.575079433,1.575079433,4.409769614,3.859373251,11.09341117,12.20503744,10.48646829,11.80822996,7.992838143,9.810137533,10.96319923,7.688404281,12.73126152,11.1182704,7.471314805,12.08754307,8.100018634,8.014920895,6.701652747,8.566616561
1,1.575079433,6.843536172,1.575079433,4.777571946,7.493855286,11.41469649,6.53968168,6.53968168,5.62539467,6.53968168,8.3785993,6.843536172,6.154047387,5.62539467,6.53968168,6.843536172,1.575079433,5.62539467,1.575079433,6.843536172,6.154047387,6.154047387,4.777571946,9.317250518,1.575079433,7.658552955,7.307890037,1.575079433,5.62539467,1.575079433,7.09433338,12.36028626,10.95788143,11.0790946,11.10787088,9.502036343,10.23426718,11.6578766,9.215150137,11.16375671,9.412600032,9.365712885,12.34223529,9.586250269,7.307890037,7.940405591,9.544757712
1,2.66733038,3.086797,3.633130212,5.024623015,1.575079433,6.996336672,5.43844812,2.66733038,1.575079433,3.086797,5.607632926,3.837212785,4.310290489,3.086797,4.761464148,4.85473488,5.938622993,3.837212785,5.176322866,5.43844812,3.633130212,1.575079433,4.013939264,3.837212785,2.66733038,1.575079433,7.9834364,2.66733038,1.575079433,2.66733038,5.710246165,11.89827583,11.74712422,9.471263298,10.59950329,9.099627733,10.93260503,11.95664619,10.47976221,11.33991385,10.23589557,9.926404413,12.25136455,8.501189715,10.53827077,4.310290489,9.503659418
1,6.574258475,3.220943144,2.225911975,9.114282852,3.662019534,10.41880678,4.345078564,2.48801195,3.322727323,7.567537753,6.724975707,2.985869672,1.575079433,5.286678791,5.735519638,2.225911975,3.220943144,1.575079433,1.575079433,3.322727323,6.076806656,1.575079433,2.48801195,1.575079433,5.816923499,3.416589806,10.18964312,2.225911975,1.575079433,5.848234151,6.203158403,12.01320684,11.64577977,13.52621273,11.50990397,6.341442807,10.93097738,10.76399154,7.934243015,11.70454402,10.39587665,8.90377712,12.69079517,7.524683463,8.446381392,5.35385373,8.025862659
1,7.617976491,3.877217279,3.67057402,8.627180905,7.704516341,12.1282795,6.227944859,3.969571038,5.928789651,8.88547269,8.76365102,3.553448408,4.055974838,6.332111289,6.191475974,3.280231279,5.634507741,3.877217279,3.116219195,2.372619558,6.460215356,4.137189482,3.424381882,4.65652324,7.511208958,5.191292904,9.819376126,2.689475954,3.67057402,4.483736163,5.398264064,12.40014675,8.797357727,11.14306392,7.897730769,8.578662744,10.03378669,10.5165062,7.152352412,11.22584474,9.787712306,7.435369243,10.68393845,8.25172482,8.713172847,4.483736163,8.32918749
1,3.508004854,4.826393431,7.19362612,5.352740768,2.744165329,7.903146809,5.844337761,4.320233314,4.158483381,3.974931292,6.974017857,3.762210998,3.762210998,4.826393431,4.928814514,2.744165329,4.715952333,4.158483381,3.762210998,3.762210998,5.277459519,1.575079433,4.464990215,5.619533544,3.18860692,1.575079433,7.436731563,1.575079433,1.575079433,1.575079433,5.113801197,12.28576046,12.13487667,11.97155413,9.279860404,9.270238248,11.15519911,10.75915212,8.245226121,12.32346653,10.19881058,10.27776349,11.45609488,9.489267459,7.999482941,4.596090022,7.520305966
1,1.575079433,3.906023831,2.611206615,5.155903538,3.21409093,10.84707852,5.219812334,2.611206615,3.01195165,3.794307996,7.800881424,5.133946489,2.181747511,2.426943759,4.503167599,2.763489017,5.450151385,3.851343312,3.851343312,2.763489017,4.104833357,1.575079433,2.763489017,3.386371377,2.181747511,2.181747511,6.118058814,2.181747511,2.181747511,7.818077156,4.696793293,11.6976079,12.00120626,10.88672994,13.18900671,9.469730755,10.31960792,13.12939402,6.161888379,11.67183282,10.51939402,9.354262276,12.97986746,7.94872571,8.328178857,5.300794709,9.146739486
1,1.575079433,5.050963869,1.575079433,8.731292134,1.575079433,9.286275158,4.218384163,5.102401298,1.575079433,3.476499677,7.920720828,3.633061033,2.826943802,1.575079433,4.310207069,2.826943802,4.82423332,2.826943802,3.772589116,4.396295009,5.050963869,1.575079433,2.826943802,2.473716893,1.575079433,1.575079433,8.440390947,1.575079433,1.575079433,4.942132727,3.772589116,11.27733081,12.21674906,11.49525668,13.24363773,6.362115845,11.05007083,11.04681782,6.230475588,10.51421468,10.49882239,9.643643409,12.48568232,7.891999429,10.81598546,4.626545641,8.825425214
1,2.493035741,4.444193849,3.331598475,10.95002201,6.037918132,8.024679698,3.813546615,1.575079433,3.117470907,2.853077826,6.502900649,2.493035741,3.513385074,4.057758375,4.676495312,1.575079433,4.676495312,3.672164456,1.575079433,4.444193849,5.513649786,1.575079433,4.057758375,1.575079433,1.575079433,1.575079433,4.994501186,1.575079433,1.575079433,3.117470907,6.58025069,12.02372233,12.03105164,10.01387905,10.20896702,8.242398107,10.90192061,10.804652,6.884595501,12.38270775,10.48367141,9.81044112,12.29051416,8.79786444,6.091792372,7.751540808,9.710871132
1,2.766299109,2.938663874,1.575079433,4.140414495,2.766299109,7.503380086,4.799640991,2.766299109,3.217792797,2.766299109,6.670700976,3.633225293,2.275631414,2.275631414,5.730054333,2.766299109,5.377425937,3.217792797,3.541621807,3.541621807,5.497230647,1.575079433,1.575079433,3.798963428,8.898976672,1.575079433,7.171678564,1.575079433,2.275631414,6.391422866,3.718730368,12.03203226,13.01348746,11.32282098,11.35395684,7.157261912,10.91520333,11.14618743,6.988362503,11.09937276,11.06166627,8.271438946,13.57275042,9.4735997,11.87550572,5.273774695,9.441253627
1,3.192584156,4.675420903,3.330860901,4.164078423,3.671321176,6.419890708,3.856587594,4.675420903,1.575079433,2.328350757,3.454926166,6.303141632,4.627038453,4.093516997,4.470962611,6.664254681,7.217352985,5.589466893,4.576925591,5.284175404,1.575079433,1.575079433,3.56772534,6.108065293,1.575079433,2.628921473,6.272411599,3.192584156,1.575079433,2.628921473,3.671321176,12.5065233,11.1527791,12.04197115,11.35394386,7.603816427,10.39643482,12.84275256,7.976521094,12.13924671,9.844075583,10.73284755,11.51825212,8.870103863,9.572183253,4.414795851,8.983386414
1,8.236126909,5.503955869,4.263787847,8.656845199,9.338546303,12.62885595,6.246624942,4.006518393,7.175449984,9.575948498,8.864469131,6.48643184,4.577205784,6.908827,6.275331098,4.667756687,6.358164702,6.15689955,5.294762093,6.384749013,7.606218814,4.667756687,4.577205784,7.919416369,7.806102597,6.908827,10.49616173,4.006518393,1.575079433,6.061199352,7.500907602,11.44826638,12.29489637,11.2851993,10.78859765,7.512995923,9.643469007,11.26121905,10.65046069,10.97814737,10.52926277,10.13289647,11.63816461,7.776326261,8.80181416,6.384749013,8.221470618
1,5.042574599,5.220922586,4.201096498,5.52203479,7.195226227,9.263193379,3.947672734,1.575079433,7.195226227,4.763417906,7.555982972,4.599943191,3.444161626,3.444161626,4.599943191,2.557283726,6.223608896,2.557283726,3.218967241,3.947672734,5.328506693,2.939668229,3.444161626,5.52203479,3.800440024,2.557283726,8.681810104,2.939668229,2.939668229,3.634622951,4.510448415,11.66089518,12.17684593,14.07249364,11.02522168,7.137548768,11.32630616,10.41173634,8.619997634,11.68310412,10.74904239,9.922438147,11.80731477,8.85278595,11.30763966,6.932359234,9.678959852
1,1.575079433,4.962775487,4.573372405,9.390258817,2.676373543,8.709641414,3.853579277,2.676373543,3.098819188,3.098819188,6.176839894,2.676373543,3.098819188,2.363027723,4.516127478,2.908861729,4.875036112,2.676373543,4.328743091,3.853579277,2.908861729,1.575079433,4.031141539,3.404229149,2.363027723,1.575079433,6.82514212,2.363027723,4.573372405,2.676373543,3.755028639,12.16703038,12.71459005,11.44334845,10.79827587,8.725255343,10.25962774,11.11272498,9.65116506,12.5755122,10.35404163,11.38507478,12.74305361,8.062903038,7.40080846,5.33487275,7.569495359
1,4.301740384,4.845321328,3.38384557,8.773680372,5.303435276,11.60998646,4.161856192,3.626042163,2.663151197,4.005972124,7.740018785,4.161856192,4.005972124,4.301740384,5.303435276,3.626042163,6.298085935,3.38384557,3.829634898,4.005972124,4.932695881,1.575079433,3.626042163,5.486950411,3.829634898,3.081237556,6.510023892,1.575079433,1.575079433,4.752180989,6.565257113,12.40060366,11.53250096,10.38441845,12.73542943,7.357785622,10.630625,10.63224084,7.243988739,11.01446877,10.15637276,9.73408789,12.91275443,6.510023892,7.174687149,4.161856192,7.520229301
1,7.110933242,5.748790107,2.823180409,10.30520783,8.235747952,12.0079549,6.601088987,4.619311781,5.149652971,11.00625301,9.026736661,4.9408067,3.10765008,8.034309289,5.983843973,4.55504013,5.607227032,5.049067474,4.837092503,4.863743182,6.403876299,4.953252234,4.863743182,4.538499691,8.264480787,5.559451298,10.26157016,2.517781043,3.248946345,6.037051095,5.341185232,12.53892866,10.6429467,10.23940348,11.19701147,5.116909121,10.6216212,11.80056023,6.277025368,13.3469427,10.02290045,8.467232746,12.31802232,7.835501018,9.051318664,5.432528784,8.772203446
1,6.33954462,4.800278233,4.047309366,7.876672553,8.979828131,11.06650122,5.326605145,4.047309366,7.358505755,9.46991045,7.744070056,5.268037363,4.183410279,4.491589434,4.094207167,4.183410279,5.939480513,4.225917681,4.743732406,4.047309366,6.024204697,3.94832268,4.139538632,5.186004454,6.261980765,3.725126854,9.376529284,3.295236002,2.888668257,4.714584378,5.588060514,12.47733889,10.25734081,11.31653015,10.03673853,8.497834081,10.51117413,10.65682177,8.23950572,11.97365868,10.29185027,9.959108598,11.62521349,6.775884652,9.440549116,4.420738858,8.725894032
1,3.458315426,3.892535989,6.794433594,4.744065733,10.00558636,8.034308105,4.575131456,2.950610885,6.67573569,2.5654296,8.204645864,4.52951053,3.099914124,3.816510816,4.894874643,4.159677444,6.416617873,4.275830487,3.649837728,3.735833672,4.159677444,2.282097259,3.649837728,7.260819664,1.575079433,1.575079433,8.488892807,2.776907779,1.575079433,3.231758761,7.139029559,12.35358846,12.41195757,10.76465759,12.34288332,7.523834016,11.26502848,11.36104628,6.955941871,10.75554829,10.66569035,10.33484346,11.49515502,9.405759856,9.487261756,5.77367563,8.79424896
1,4.385329328,3.734233517,3.03895797,7.51517743,5.239882934,9.851433946,4.51981692,6.086476652,4.008602164,7.009037655,9.200777508,4.476416818,2.894810574,4.561907245,3.878490678,2.5239541,4.755246158,3.80833542,2.2519685,3.878490678,5.187609652,1.575079433,3.878490678,6.057772636,5.453952245,2.894810574,8.839783059,2.2519685,3.03895797,3.80833542,4.925206923,12.0683065,11.81050984,11.55041917,11.93362582,6.993986957,11.27822454,11.50305895,6.321881589,11.42389218,9.939455574,10.3574598,12.42144992,7.809668234,10.26728094,7.488585564,8.383386566
1,2.83010875,3.951184297,3.376511905,7.964778835,3.043153052,9.756369954,3.447122446,2.83010875,2.383478317,4.041120768,7.800477203,4.125441577,2.55898649,3.637806265,4.083936376,2.704296727,5.656336956,3.695524324,3.376511905,3.513933363,4.204840859,2.150391884,3.854769775,7.040933703,1.575079433,1.575079433,7.646482536,2.150391884,2.150391884,5.383898926,5.86145217,11.8092183,12.01885941,11.41579057,12.69557007,7.339352042,10.33615056,12.09096928,6.450855137,10.13770526,10.39340614,9.973791558,13.06182707,7.317798382,9.086614271,6.14261655,9.493554088
1,3.926409969,5.608207951,4.728528137,8.109721402,8.307330712,11.07830371,5.843168358,7.328344893,3.106756218,4.509075753,8.324022013,7.088844726,4.918308876,6.785465496,4.14935883,6.291600644,7.189467731,7.127406178,6.400663006,5.811869239,5.187115189,1.575079433,5.326967609,8.835585556,2.486292547,2.843960845,5.990177818,3.500532943,1.575079433,3.79928368,6.702733928,11.4818505,11.32901013,10.23053025,11.88196083,8.7517116,10.05503176,11.97428199,6.358024851,10.85246994,9.689046371,10.24958397,12.22442115,8.096828457,8.12250012,6.01785632,8.103289335
1,4.71118824,4.324743197,1.575079433,5.792314661,4.641980867,9.7908421,4.840157009,2.479662815,2.834991999,2.834991999,6.887983601,3.307961976,2.834991999,3.645122548,5.854156616,4.13388376,5.263211506,3.487873413,2.834991999,3.645122548,4.840157009,1.575079433,3.096210407,3.096210407,3.645122548,2.479662815,8.484290819,1.575079433,1.575079433,4.71118824,5.01390186,12.0372431,11.92811877,10.70148902,11.72028307,8.37808105,10.51481039,11.6600502,7.692218832,12.50500561,9.945816964,10.75399706,11.92093205,8.489158496,10.18507813,5.660005256,7.866961078
1,2.732642018,1.575079433,5.374696844,9.332340014,5.421081452,11.07823414,5.572510165,1.575079433,2.255156301,1.575079433,9.307984871,3.393667802,1.575079433,2.528346751,5.19933643,3.664206592,5.326754694,1.575079433,3.393667802,3.88765735,3.954469289,1.575079433,2.528346751,2.732642018,4.766317816,1.575079433,4.572630254,1.575079433,1.575079433,4.018107009,4.968274729,12.1435982,11.10233299,11.30666835,10.72569954,7.151092948,10.77428694,9.965882282,7.34317128,8.13492474,10.44774289,7.469361251,11.63474263,9.197971588,10.14326767,8.836482453,8.382442617
1,5.769200593,4.6827802,4.380202039,8.659909521,8.926806329,10.46139512,5.691035984,5.819039379,7.535960558,9.190218411,7.459663087,5.867204795,5.25631379,6.637077168,5.427140575,5.664004299,6.184636751,5.636452788,4.837234889,4.569490475,4.380202039,2.701765128,4.6827802,8.13533586,6.311763971,3.297930278,9.797657839,3.443242183,2.701765128,5.143041451,5.717567222,11.24541654,11.42011519,11.22309512,11.43712223,7.587064023,9.965650937,11.03482923,6.936466104,11.30603057,10.15774128,10.71785858,11.44703352,8.284308748,9.185489835,3.132519113,8.493893892
1,2.549474197,3.076503604,1.575079433,9.497937764,3.931538995,11.46796145,4.819171523,2.270499033,3.430567313,3.076503604,5.200573995,2.757871453,2.270499033,1.575079433,3.999181859,2.757871453,5.307920259,3.206687544,2.270499033,4.183887742,1.575079433,3.076503604,2.270499033,3.206687544,2.549474197,3.860289238,3.528837218,2.270499033,2.270499033,1.575079433,3.999181859,11.30124263,12.39979652,10.39248462,11.63382938,6.489460171,10.37878389,11.10302031,10.06475375,12.57789627,10.5130561,12.36528127,12.25814987,8.359680116,9.084965441,5.25525754,9.10174339
1,1.575079433,6.002018779,5.122621758,7.450292948,5.81509489,7.558332288,7.969552483,8.056336012,1.575079433,9.815945208,7.602266599,9.127993298,6.04518093,8.045769368,5.47916855,6.08708422,3.914749531,8.497356768,6.08708422,5.122621758,5.600111927,5.414631946,6.167394734,7.128401817,4.095376459,4.095376459,3.143935643,2.710381294,3.705742317,3.914749531,5.957519433,13.87067049,8.997011524,9.55045697,11.32743807,8.384489034,10.76039049,13.11070844,6.765793705,12.6434228,11.18426023,7.024566386,12.94399005,7.350773177,8.234384712,5.276090545,10.45375292
1,3.397269473,2.671855568,4.319532447,6.587878125,5.113004586,8.239377625,5.388121865,4.022553664,4.179097896,4.446981276,7.283974115,3.397269473,3.397269473,2.671855568,4.563716091,4.864905249,6.352713972,4.022553664,4.446981276,3.397269473,4.563716091,2.671855568,3.0928142,5.449343212,1.575079433,3.397269473,8.371171454,1.575079433,1.575079433,4.022553664,3.640797259,11.91750591,12.39011393,11.98013283,14.1169896,8.432811578,10.89256136,11.7797528,8.075117005,11.94288383,10.06096828,12.44629969,12.87049658,7.702172089,8.150439669,5.907072661,8.569443031
1,1.575079433,4.437136842,3.269357776,4.841395909,6.3943532,8.658812667,5.05812385,3.269357776,1.575079433,3.269357776,6.743628857,5.629826927,3.269357776,3.269357776,5.876565652,4.082762309,5.758496857,5.331536813,5.331536813,4.271336792,4.437136842,1.575079433,2.805524388,5.629826927,1.575079433,1.575079433,6.712275566,2.805524388,1.575079433,4.082762309,3.60087685,13.33037388,10.94865477,12.23803782,10.81309652,9.593363622,10.224052,12.47697283,6.972554069,12.3899318,10.65112923,10.66346735,12.10339042,8.493572618,9.11920256,5.412144524,8.253511463
1,2.183340339,3.121264153,3.46856859,5.287562948,3.739559922,7.733797782,6.635166839,3.799274553,2.613853874,2.183340339,5.456851042,4.576700568,2.429149388,4.899677108,4.509064918,5.542898982,5.439002147,4.437979626,3.911159052,4.110247768,2.429149388,1.575079433,3.218040245,6.635166839,1.575079433,2.429149388,2.183340339,2.183340339,1.575079433,2.183340339,5.960160203,11.75121242,11.37443702,11.41674889,12.32902762,6.696319898,11.31723496,11.31814641,9.856848143,11.60078509,9.945242862,11.50744388,12.62651175,8.651391593,8.724716394,7.299074468,8.159769537
1,7.181208172,6.578397864,4.238519969,9.310999001,9.011271097,11.16864509,6.473515487,3.167938434,8.383413546,9.255197359,8.607941075,7.554476942,5.478468364,4.683426499,5.681010725,5.190130017,7.41427512,4.683426499,5.858436339,5.923687076,6.016319198,4.605087485,5.642729672,8.096356218,6.836962796,3.57378302,10.77895895,2.89608158,2.524897087,4.605087485,6.336652578,11.98002903,11.14581108,12.26462022,10.44805586,7.825391459,10.44805586,11.45945609,7.126943689,10.42576239,9.903610542,9.098419887,11.56585941,7.584983052,7.624679202,6.360386197,9.180602556
1,4.739438326,5.642728531,1.575079433,7.154330039,5.456542275,8.866702227,4.500562485,1.575079433,3.947132891,6.231172901,8.616577479,3.736115869,3.947132891,3.167937788,5.353491063,3.616325066,5.78129712,3.167937788,3.736115869,5.456542275,5.242416994,3.167937788,4.21203132,7.773361679,2.40124655,2.728519696,8.988634425,2.970626494,2.40124655,4.895238436,6.462593214,11.99418208,11.89230932,10.84029209,11.9443285,7.818988367,10.2667108,10.51953367,7.037839722,10.36004647,10.67381228,10.32997581,12.44413105,7.999665441,8.435949506,7.026767541,8.384857659
1,4.616355212,3.832327812,2.443878674,6.635325347,5.24866193,9.089888259,3.572178729,2.786493125,4.401152248,7.452632292,9.340920142,1.575079433,1.575079433,4.23657408,3.572178729,2.786493125,4.914730864,2.786493125,3.945324758,2.786493125,4.859894821,3.039094989,3.244364839,4.14625272,5.587679009,3.039094989,7.843920548,2.443878674,1.575079433,3.832327812,3.419138406,12.160952,10.55645338,12.95009791,11.61839644,6.160600416,10.54574561,10.36994312,6.517398027,12.81683824,10.47300818,10.21095433,12.35896568,8.173814743,9.596781575,6.445403764,10.20552217
1,7.011932815,5.448075656,3.683464711,8.900224461,8.454577783,11.32427109,5.383731176,5.245628143,5.732438378,9.258174879,9.598618595,5.879394702,4.499609867,7.463162641,5.625370942,4.070426114,4.827102404,4.921275701,4.726192067,5.009570505,6.210583188,4.921275701,4.827102404,5.832062363,8.217977707,4.617477955,10.06208282,1.575079433,3.436128309,3.890979071,5.448075656,11.40310717,11.89094272,10.46741008,11.85375483,6.539656566,11.85596909,9.950465353,6.831550563,11.08474339,10.86636078,8.289628435,12.34588937,8.446763272,5.625370942,4.617477955,8.697838148
1,3.578661315,4.689868009,3.172022922,6.138677953,5.142707962,9.699146329,4.440030212,4.016239401,3.741277864,2.52748302,6.84467807,3.885856075,5.02740284,3.392155482,4.689868009,4.90189035,6.942730371,5.299836664,4.764143051,4.135112151,5.197033329,2.52748302,5.395725432,8.075792878,1.575079433,1.575079433,6.02373274,2.52748302,1.575079433,4.135112151,7.175630331,12.52984413,11.07237806,12.00572706,13.80250902,5.441358542,10.91529669,10.98691065,6.110791971,11.82801258,10.76713487,10.75144616,13.11344574,8.061320724,7.444605013,3.172022922,9.381539482
1,7.802393916,5.638583213,3.900910298,9.059144504,9.484376931,11.72914123,5.522727551,4.080851992,7.438284223,10.32424864,8.780064276,5.294217012,4.448026193,6.430804911,5.581827084,3.444611419,6.50879445,3.993888404,4.933519214,4.629165105,5.983174603,4.839183452,5.064192483,6.796811377,7.530835401,4.162571765,10.51659594,3.29921551,2.702658331,3.993888404,5.429231384,11.66466355,10.3188522,11.93926408,10.13823803,8.025539673,10.47838198,11.50085263,7.739146454,11.78265121,10.07177775,9.166394201,11.0167057,6.938753807,9.202006806,4.51105486,8.877255493
1,2.25136498,5.4068009,6.45737086,7.121587915,7.284773806,7.767923879,5.537379204,5.312608975,2.25136498,3.48092729,7.882443453,5.558028568,5.749631491,6.468289262,5.158517751,6.06979797,6.366907107,6.055376434,6.232433354,3.876753313,4.067390085,3.037732214,3.654049792,7.910706764,1.575079433,1.575079433,8.062377309,3.279859893,2.25136498,3.806634343,6.613041246,11.82496398,12.55070376,10.50671314,13.65312828,8.018526977,10.61126879,12.68721676,5.103210608,10.58520559,11.14831164,9.817188572,12.67931872,8.069557815,7.195674763,5.158517751,8.727993896
1,2.502050492,5.671731199,4.699606244,5.457668286,4.587845275,6.427157721,5.205797659,4.734966573,1.575079433,2.23608361,7.934312442,4.9303059,5.478507153,6.416434266,6.195850826,5.857929059,7.268686622,5.325818106,5.478507153,3.960953058,4.133098614,3.006634268,4.76945998,7.653321426,1.575079433,2.23608361,7.559061596,2.502050492,1.575079433,2.865257543,5.597540983,12.05456081,11.62849775,10.57241784,10.67370752,9.564153426,10.19161425,14.00637899,6.458856886,12.36716129,10.64761363,9.663743543,13.12867737,7.784077992,9.14641209,3.442383536,8.300414797
1,8.910910432,5.891240906,4.739824625,10.26175443,9.633891006,13.10142837,7.803079309,4.739824625,5.851147577,9.160384319,10.19142836,6.301220318,4.069348175,8.496920103,7.351285809,3.745196082,6.571439562,6.041276355,6.144339712,4.739824625,7.636584379,4.906936164,6.415464172,7.066864144,8.437389563,6.919873089,11.09983176,3.019586744,5.125573526,6.240505867,6.387742245,11.08697599,10.13217287,11.19775476,12.50425189,7.564203055,9.985181542,12.99677882,6.939088061,11.81046256,9.829236877,9.642703017,11.85284739,7.461670992,9.123087595,5.678531057,8.163016782
1,6.548416268,4.034216382,6.969295302,9.09210588,8.484181376,10.52222012,5.951124672,4.649726473,5.703015787,8.706677212,9.798642158,3.651182615,4.576828524,5.703015787,5.316698279,5.443927081,7.512526607,4.966444894,5.522859081,5.832426584,6.510314331,1.575079433,5.483937632,7.165827726,5.703015787,4.719021936,11.56120637,2.839039985,1.575079433,4.239782505,7.202111648,11.40919586,11.60982728,10.53412478,10.90067246,7.272049488,10.02473091,11.74452151,5.801152042,9.111305243,10.52580184,9.723693106,13.00387042,7.202111648,8.55132892,4.966444894,8.7234113
1,3.78248655,4.333414548,2.9274687,9.848857715,6.432672428,11.48655093,6.02126295,2.637260653,2.637260653,5.283750972,8.209147409,3.78248655,2.637260653,5.65160086,5.442416181,4.525465753,5.404371912,3.507514802,3.15442975,3.78248655,6.11819573,3.581975777,3.956369382,3.78248655,5.479473945,3.252892934,7.026147665,2.197438047,2.448660659,4.756450063,8.170188941,12.25559528,11.70863706,9.315615268,12.68790822,6.575955085,10.27976434,10.84154607,6.432672428,9.133772453,10.36724419,9.66693932,12.37143571,6.03374322,9.888825364,6.432672428,8.571420085
1,5.611405745,4.497179383,5.432676494,9.509011467,11.21528896,11.76711859,7.060935806,4.603651059,6.777203326,7.584725473,8.188930148,6.684696353,5.560091391,7.097266402,6.080173671,5.966739135,7.911456211,5.354420452,6.005554404,4.637413476,6.451880404,3.849924398,5.724439958,8.157744528,6.692636276,5.611405745,7.757324107,3.159680213,2.451756169,6.173996934,6.849998744,11.74892516,11.42148773,9.882034836,11.14149655,10.08101077,10.30518534,12.42230846,5.394084368,11.18467723,9.910374865,9.810017193,11.98687565,6.871138966,9.235257519,4.881768516,8.598761938
