outcome,KRT80,SCGN,CDH3,CEMIP,BEST4,ESM1,GLP2R,OTOP2,SCARA5,ETV4,BMP3,INHBA,WNT2,TMIGD1,VSTM2A,ASPA,PCSK2,CPNE7,IL6R,LEC3B,TMEM220,GLTP,LGI1,ENPP6,SLC51B,SLC25A34,PYY,CA7,RXRG,METTL7A,SGCG,ETFDH,HPSE2,PRKG2,SLC4A4,GFRA2,CDKN2B-AS1,FAM135B,FOXQ1,TSPAN7,ABCA8,LINC00974,LINC00682,RERGL,C2orf88,LPAR1,GCG,CLDN1,GRIN2D,RDH5,OTOP3,SLC30A10,SLC25A23,TMEM100,TMEM253,GUCA2A,PLP1,SPIB,CADM3,PLPP1,KRT24
1,11.45079584,2.274304593,10.994811,11.52694103,4.43770919,6.84386874,3.826778451,4.665655252,1.265924001,10.63518519,2.274304593,12.54124677,6.015020759,1.265924001,1.265924001,3.826778451,1.265924001,8.440297205,8.617034915,3.374234356,6.748550135,9.993014395,1.265924001,4.26226778,3.949196817,3.180394186,2.665647213,4.921794795,1.265924001,7.518877392,3.692256434,9.354158929,3.692256434,4.734148357,8.621523603,3.826778451,7.289852177,2.950854576,8.725263556,5.493631493,5.930596579,4.352728727,1.265924001,3.692256434,9.154916305,8.404279872,2.665647213,9.900011403,10.9074523,6.536621388,1.265924001,1.265924001,12.28882949,2.950854576,5.32718296,4.86195481,4.921794795,4.43770919,4.97922225,8.191322532,3.374234356
1,10.41989302,4.742589201,12.38784879,9.671546314,3.549433396,8.53896566,5.541507211,4.360716563,6.913799071,11.6347411,6.928471731,9.675899046,7.807946285,6.656118044,3.549433396,2.956175687,2.277706746,7.831550839,9.014964853,6.129831509,5.336155638,10.06080195,2.277706746,4.6740218,7.387224596,5.721116308,4.6019677,4.445806515,2.277706746,10.41859492,2.277706746,8.505118248,4.360716563,4.870526632,7.929595762,4.173273523,6.051498429,3.186273162,9.161844002,7.692376554,4.870526632,2.670207418,2.277706746,2.956175687,8.585981693,6.342101791,4.270133326,11.84503264,10.45703842,6.527065809,2.277706746,5.421856609,10.69436545,4.069167143,5.197147478,10.71036714,2.956175687,5.462859253,3.833966166,9.722931879,1.265924001
1,7.01270895,5.932369424,11.56137495,10.75892057,5.538070677,5.597328414,4.947479892,4.254055865,8.596667777,12.06091925,6.691721077,9.129493526,8.322302915,7.238410028,3.96466465,4.803301924,4.096141785,9.922005864,8.831718619,7.685852242,6.77731664,9.686291477,2.783345114,3.471120775,7.152321288,5.626064511,8.092526314,6.250733335,2.660893038,10.33670399,2.168176826,8.699718715,5.326600068,4.52476745,9.255247615,6.042953947,6.827570832,3.535825415,10.90825627,8.257358547,6.833731176,3.174262193,2.362464206,4.642829348,8.02147055,9.167774738,6.650432842,11.3844435,9.760892874,4.85300187,1.265924001,4.009895578,10.6161853,5.611768355,5.014442357,9.514863067,5.491964185,7.52769983,6.518956832,9.223942953,4.85300187
1,10.81607554,5.106172289,11.90337324,10.87830937,4.718119584,8.333962528,4.647766394,3.192856967,6.817506451,6.961072008,2.675316902,10.17945506,7.754091508,2.962136098,2.281519968,4.18192015,3.0829144,9.569452884,7.811048161,7.003590832,6.021159924,9.888613854,1.991313839,4.18192015,6.273841075,5.781240794,2.675316902,6.062007643,2.281519968,10.49088135,1.991313839,8.858745054,5.079797196,2.962136098,9.668538698,5.052925836,5.512884895,2.281519968,9.215854763,9.665232856,4.785148322,1.991313839,1.265924001,1.991313839,8.417551578,6.953862001,5.323917906,10.53078426,10.70991441,5.34618732,1.265924001,3.706978189,11.52904638,3.474976099,5.368115864,6.982488166,2.675316902,8.1380159,2.962136098,9.65081935,1.265924001
1,10.64563402,3.645847312,12.49193528,12.00207255,3.762822043,7.731983759,3.448605973,2.190173427,2.190173427,10.97988749,2.388793749,11.31116564,8.170798087,1.924955649,1.265924001,3.298431206,2.388793749,7.449622562,8.685612037,5.647831572,4.486896095,10.08176156,1.265924001,2.552425971,6.654573396,4.017604523,6.242356384,3.033541431,1.924955649,9.974553394,1.924955649,9.27511549,2.552425971,3.583301249,10.32340741,3.298431206,3.128234697,1.924955649,10.09124677,5.031925949,4.017604523,2.552425971,1.265924001,1.265924001,8.683821792,7.689787573,2.190173427,12.22847663,10.33486015,6.363715809,1.265924001,2.388793749,11.19374015,2.818304435,7.298688147,4.418807494,2.693456127,3.970295078,2.552425971,8.390870922,1.265924001
1,9.583785402,4.390773154,11.51856582,10.87287882,3.877084467,6.407760933,4.390773154,3.381425006,5.380899702,10.73527042,4.239676478,8.71423363,9.744521372,4.765906083,1.265924001,5.230463031,1.265924001,10.37336429,8.485147848,6.476026225,8.364366725,10.5675913,1.265924001,4.239676478,8.346256142,5.450581468,3.038558398,5.148867152,1.265924001,9.462930654,2.556272384,10.44105395,4.390773154,5.230463031,5.230463031,4.070221332,3.038558398,4.070221332,8.762830933,8.71423363,3.381425006,1.265924001,1.265924001,1.265924001,11.12603919,6.54120245,1.265924001,11.18708933,10.49957763,6.54120245,1.265924001,1.265924001,11.26144995,3.652073111,7.811964975,7.568104735,3.652073111,4.239676478,4.651569629,10.0682915,1.265924001
1,10.00865967,4.756401566,11.68316707,10.26685693,6.296034624,8.463390769,5.658073626,2.964899903,4.89978855,11.38444008,5.925909967,11.36463259,8.245199832,6.27875399,2.151393654,5.009148303,3.056709691,8.900122449,8.718370999,6.304597792,5.168365517,9.751407955,2.756587998,2.34235726,7.894768359,5.561197378,2.756587998,6.296034624,2.964899903,11.74477876,2.756587998,8.34603677,3.221977698,5.914759305,6.151608344,3.923870982,2.499950051,2.34235726,10.33630073,9.266999862,7.325533653,2.151393654,1.896879042,3.056709691,7.961214038,7.43090369,2.499950051,11.84164943,9.656015756,5.936974838,1.265924001,1.896879042,10.77689052,5.502754848,4.944544248,6.755421043,5.311615349,6.503632965,6.189095792,9.718173093,1.265924001
1,9.88192588,2.762294512,12.03353449,12.32238635,5.040402056,8.162875425,5.721574769,2.762294512,7.27266992,12.16902865,2.762294512,8.488533182,7.544428451,5.891834076,2.504795869,3.568284136,2.15496923,11.64294918,8.639373311,6.104659656,7.013177527,9.845440277,1.265924001,5.270142659,8.590824867,5.040402056,6.42285514,5.1598823,4.766440317,10.63659881,1.265924001,9.124238176,4.220080475,5.234325099,8.821720041,4.661984921,6.307317205,4.063168861,10.25229166,7.82190751,5.914590707,3.148955855,1.265924001,1.265924001,8.089888157,7.228007081,5.468057396,10.30052874,10.16970441,5.668979352,1.265924001,4.14383742,10.52290668,4.815920688,5.55763121,9.243443901,2.504795869,4.220080475,3.304397989,8.679724209,1.265924001
1,9.578692344,5.752384912,9.902396363,13.07506109,4.162366544,7.444559169,6.478558943,1.955008834,6.375372434,12.92724386,6.232353405,11.07774958,9.214635832,2.231598439,2.883801405,5.691121149,6.061500887,9.501777996,7.467533673,7.318808349,5.767301231,9.873449204,3.000137475,4.868573072,4.840496991,4.374750142,1.955008834,3.000137475,4.626700075,9.770997628,3.000137475,8.711207271,6.232353405,4.840496991,5.489889935,5.507779753,2.883801405,2.438305677,11.06010099,9.413450637,7.186584526,1.955008834,2.231598439,4.017422837,7.022499391,8.815156125,1.955008834,11.66921697,10.25508335,5.796677287,1.265924001,2.438305677,10.92182622,6.43257014,4.251227464,6.984769967,8.684006041,5.001206447,7.589835956,10.09761194,2.231598439
1,9.4141318,5.323632382,11.6307545,11.77094782,6.187955701,5.29208641,6.254764011,4.048035213,8.953707505,10.629406,7.629992706,9.664778212,7.498450237,6.438388891,4.557627539,5.384713705,5.323632382,8.385645078,8.743211742,7.984841226,6.522109053,9.494000841,4.387492192,3.362941232,6.639219083,4.756655217,7.845625072,7.226423484,4.44651658,9.774040808,3.795548608,7.9995118,4.846592924,4.325879106,8.293411971,5.414304997,6.747522839,3.795548608,9.732202136,8.695958469,8.147361942,2.454262016,2.454262016,5.011028044,7.893539032,8.023635974,5.841731477,10.15542863,9.981617651,6.548968454,1.265924001,3.884979631,10.5021281,5.986430433,5.193049882,9.618012141,7.539187823,5.841731477,7.611010034,9.624335904,3.228097082
1,11.83695218,2.838949241,11.77517438,11.70553282,3.510696392,6.646006013,4.224314466,1.265924001,4.800126077,11.65951044,4.025074102,10.30095399,8.469445696,2.643733024,1.846115736,2.257970392,4.025074102,11.00385686,8.994826265,5.733026826,5.856170569,10.05371737,1.846115736,2.838949241,7.561265326,3.951735121,2.257970392,4.800126077,2.745617435,10.26766317,2.838949241,8.948380257,3.658783867,3.874261308,4.128263833,4.398622967,2.531100087,2.531100087,9.477335302,9.543609281,3.658783867,1.265924001,1.265924001,1.846115736,8.098187453,7.561265326,3.401868034,10.91475191,10.01960661,5.775257994,1.265924001,3.00568995,10.0381157,4.025074102,5.208592043,6.188391617,2.643733024,4.648327183,3.152103915,9.64866371,1.265924001
1,13.41930193,2.575963976,12.48040919,11.3907255,3.683857851,8.071975946,2.20761121,3.55430415,5.2311801,11.3752435,1.265924001,12.49002447,7.157458687,2.20761121,1.265924001,3.0642118,2.575963976,6.793182259,8.642645286,5.349009046,5.27154351,11.07442233,1.265924001,3.410705339,4.8050466,3.910720116,2.575963976,3.0642118,1.265924001,8.518682019,2.20761121,9.087539878,1.265924001,8.122309325,5.2311801,4.011430554,3.410705339,1.265924001,11.07015511,6.536828256,3.249266524,1.265924001,1.265924001,1.265924001,5.878888385,8.713672294,2.84592961,13.25811396,10.1298191,6.073624694,1.265924001,1.265924001,10.40746736,3.55430415,3.55430415,2.84592961,3.0642118,4.690145117,5.798480558,9.150873061,1.265924001
1,10.69308076,3.647087354,11.01844463,13.55486987,6.837581303,7.775443738,5.224000286,5.792370949,8.185323422,11.89066881,6.462383277,9.287356277,6.837581303,6.590449555,4.692314881,5.286048751,2.86554924,9.844438021,9.097906445,5.019854589,6.098650662,10.03196087,1.265924001,3.829740552,6.77427345,5.561425581,5.792370949,6.351044345,3.990762711,10.59730148,1.265924001,9.022755216,5.019854589,4.265509552,8.92416757,5.792370949,5.51041904,3.990762711,9.233479106,9.189688707,6.291971512,2.86554924,1.265924001,1.265924001,7.51650718,7.742754659,5.658303347,10.57890215,10.3484981,5.286048751,2.424483842,4.944760336,11.03316109,4.597097426,4.495004149,8.864651215,4.865488086,6.132727981,4.265509552,9.249078989,1.265924001
1,10.07344176,2.384440273,10.82947717,12.60932814,4.510218253,7.22023995,4.243230516,2.620123652,5.892621485,11.33662471,3.121553555,10.34436857,8.535125509,2.620123652,2.066481591,3.250951421,2.620123652,7.144778343,8.076375914,6.501280159,8.080430997,9.956973835,2.066481591,2.812530225,6.537150585,4.853971777,4.1203288,3.575475981,2.384440273,10.79842831,2.066481591,8.733560001,4.891630977,4.649074344,7.481757318,2.384440273,3.250951421,1.265924001,11.55996575,8.424635002,4.460723526,1.265924001,1.265924001,2.384440273,8.493156678,7.997080831,2.812530225,11.11093182,8.970482923,6.033334966,1.265924001,2.384440273,10.74002999,3.985479882,5.279713025,4.775523622,2.977012494,6.130516115,4.1203288,9.401650203,1.265924001
1,10.36577323,4.88527713,11.09946605,11.67042326,9.906361595,6.247748488,5.568091535,8.934710329,8.273398481,11.2207254,4.970233709,9.130838977,8.170106911,6.976142187,1.265924001,3.514670135,5.050411434,7.055595232,7.85190968,6.870241943,6.55181274,9.969246264,2.92843111,4.79492723,6.281211226,6.142424205,10.82412665,10.18991843,3.255232958,8.638400824,1.265924001,7.398030071,4.483190881,3.255232958,8.170106911,6.067667126,7.457739102,3.255232958,12.07006287,9.02628036,5.568091535,4.483190881,1.265924001,3.731326877,8.400534576,8.438071511,7.351567808,9.917034574,9.583557654,6.067667126,4.229022106,5.267031462,11.15123483,4.361852273,6.028779947,11.80004205,6.578966927,6.682738636,6.495919073,9.753969443,3.255232958
1,12.11585854,4.565688727,10.8911372,10.90465838,4.871745746,8.343550183,4.123284408,1.988889958,4.317284644,10.55447056,4.123284408,11.76803334,7.323449104,1.988889958,1.265924001,3.627383072,3.07742061,9.330127675,7.719337905,6.767787711,4.776874827,10.98586211,1.265924001,2.493877504,7.255191491,6.0661914,4.871745746,3.769265011,1.265924001,10.19262461,3.897688529,9.334268314,4.070244418,4.565688727,9.352075011,2.956933143,5.017038924,3.187109927,10.98542337,8.732506162,3.287969922,1.988889958,1.265924001,2.278191198,6.900356177,7.856183175,1.988889958,12.06132437,10.62263877,5.653250734,1.265924001,2.278191198,11.42463369,3.287969922,4.174372923,8.079823261,2.670856656,3.769265011,2.278191198,10.0165844,1.265924001
1,10.11839519,1.265924001,12.32470775,10.00163904,7.269933882,7.850453494,3.4499184,1.265924001,4.152097225,11.67300287,3.4499184,8.596242845,7.931261179,2.876964289,5.243878191,2.876964289,1.265924001,9.574771114,7.105526852,5.581842599,8.263235397,10.53187422,1.265924001,3.4499184,4.40289199,5.365604672,3.4499184,7.65016202,1.265924001,10.10539566,1.265924001,9.549397979,2.876964289,2.876964289,6.153833068,1.265924001,3.845827092,1.265924001,11.21949492,8.397278051,3.4499184,1.265924001,1.265924001,2.876964289,7.576700786,8.353966496,2.876964289,10.72271868,10.68535186,4.40289199,1.265924001,1.265924001,11.57895785,1.265924001,7.673840497,4.964099822,3.4499184,3.845827092,1.265924001,8.781997048,1.265924001
1,10.17373033,2.521600685,9.751790463,12.65734238,4.801081029,6.988284037,3.817405986,1.265924001,6.293595543,12.79206778,4.582871552,10.86793625,9.979517924,1.265924001,1.265924001,4.175316108,3.595749378,9.191720436,9.579620918,5.505123668,6.061629724,10.09659898,1.265924001,3.329621107,6.293595543,5.076113702,1.265924001,4.459696533,3.329621107,10.3683502,1.265924001,9.045802794,4.175316108,5.733170749,7.212451777,6.102980513,2.521600685,2.521600685,9.612166586,7.338861478,5.306626026,1.265924001,1.265924001,1.265924001,6.668706771,8.73372523,1.265924001,13.17120339,9.80281127,3.817405986,1.265924001,1.265924001,11.12885363,5.076113702,5.505123668,5.233839158,6.102980513,6.019055406,5.784942475,10.58058294,1.265924001
1,9.214502857,4.365873309,11.46582371,9.646072126,5.488786135,7.943263443,2.543151378,3.630812272,4.215412371,10.43721751,4.365873309,10.84785999,8.034626325,3.630812272,2.543151378,4.046733756,3.021436281,10.94672501,9.440113513,5.488786135,6.690716903,10.68644822,1.265924001,2.543151378,5.352947839,4.8451177,5.202867832,5.121479508,1.265924001,9.322679678,3.361857968,8.837036535,1.265924001,4.365873309,7.336693051,4.046733756,5.67110275,3.021436281,4.94331186,8.704206874,3.630812272,1.265924001,1.265924001,1.265924001,8.120545495,8.998916732,5.552166578,10.51264176,10.10446446,5.279873539,2.543151378,3.630812272,11.14937054,4.625689464,3.630812272,7.336693051,2.543151378,6.446284162,4.365873309,9.17990202,1.265924001
1,10.35153449,3.33389495,11.06913967,11.80971791,5.803979908,7.42140177,5.113094033,2.051540137,6.68220778,12.11939974,4.64638843,10.5822538,9.868064578,3.538660351,1.265924001,2.364030872,1.265924001,9.649158766,7.920819838,6.154623568,6.771825836,9.587447589,1.265924001,3.440283254,8.526625988,5.947810462,2.051540137,4.728930579,4.257406894,10.77028582,2.051540137,7.812401643,5.173049501,3.440283254,3.440283254,5.339169045,2.785427766,1.265924001,11.3111989,8.1196966,3.33389495,1.265924001,1.265924001,2.051540137,7.955220914,7.831046766,1.265924001,11.87068298,9.473404163,5.784945532,1.265924001,2.051540137,10.57674094,3.715929055,4.603241053,3.796507717,1.265924001,5.665119449,2.595925752,9.871445728,1.265924001
1,8.986930139,2.209999287,10.61475215,9.489172426,4.064816084,8.693530226,5.278224798,3.253782032,5.392970758,12.19002644,4.504289167,9.384807659,7.064801509,3.807361937,2.722727742,2.964066944,1.265924001,6.894044212,6.827801705,5.690646344,6.459012111,10.71156902,1.265924001,3.068402613,8.455547047,5.217208669,2.209999287,4.504289167,2.209999287,10.96246481,1.265924001,9.294534172,4.571276857,3.749494964,5.974352757,4.571276857,2.849706694,1.939330931,8.248403852,8.488068232,3.415484539,1.939330931,1.939330931,1.265924001,7.848418306,8.110378751,1.265924001,10.9241575,10.70420597,5.336746392,1.939330931,1.939330931,11.25792034,2.964066944,5.23783778,8.170393109,2.412501996,4.46956381,2.209999287,9.720262035,1.265924001
1,10.75060108,5.239054328,14.19141128,10.88015545,7.694348625,8.132936068,4.736952458,4.736952458,2.952621414,13.49690057,3.544985546,8.611334878,8.527514122,5.904417765,2.952621414,1.265924001,1.265924001,8.651486902,6.979213303,5.49665185,5.239054328,10.86600588,1.265924001,2.952621414,8.188576488,6.595793875,6.751763846,7.863439045,1.265924001,8.882714479,3.544985546,9.291267588,4.264880483,1.265924001,6.800215701,4.264880483,4.736952458,1.265924001,10.66492882,9.357494931,4.520572254,3.951652627,1.265924001,1.265924001,8.498455467,7.531745363,3.544985546,11.81048297,12.90741025,4.736952458,1.265924001,4.264880483,11.53805125,1.265924001,7.061013444,11.2571678,2.952621414,5.812805502,1.265924001,9.622816072,1.265924001
1,8.85284756,3.815848777,11.47766481,11.42845892,5.857239824,7.88992389,4.050077971,5.697836191,5.663717921,10.96553095,6.204131784,10.56899574,7.641438459,6.961148577,2.65872218,3.532650642,2.269140207,8.958425725,8.4945338,4.721302282,5.628769384,10.80788571,1.265924001,3.364641742,7.373006413,5.399065397,4.505378468,5.973146566,1.265924001,9.40475458,1.265924001,9.595156377,3.17146119,4.153790151,8.841471354,3.532650642,5.945033802,2.942771426,9.57239906,6.918460299,4.250302111,3.364641742,1.265924001,3.681695249,7.623836373,5.697836191,4.340576,11.04702394,9.352283249,6.155910145,2.65872218,5.91636058,11.2499524,2.269140207,5.945033802,9.48736564,2.942771426,5.399065397,3.532650642,8.890133108,1.265924001
1,9.587742594,3.519769635,10.34708437,12.26067317,4.880186167,6.7280809,3.639849133,1.265924001,5.233123506,11.90981327,2.512667934,9.194930726,8.081222255,1.265924001,1.265924001,3.639849133,1.903669885,11.25533608,7.620483026,5.874866189,4.782700687,10.49000978,1.265924001,2.512667934,7.461434864,5.057167938,2.771561589,3.639849133,2.771561589,10.31823006,2.981569097,9.483788973,4.704930508,2.771561589,4.409692654,3.900146944,3.946729133,2.160780141,10.86840475,10.01080777,2.881296941,1.265924001,1.265924001,1.265924001,7.433798536,8.228641841,3.316222863,12.2164724,11.79175292,5.138055037,1.265924001,1.265924001,10.20486744,2.881296941,5.515986136,10.25591523,1.903669885,11.56195814,2.160780141,9.560624115,1.265924001
1,11.7935455,4.261729744,11.58195331,11.52599805,4.948693643,8.501391408,2.630592917,1.265924001,4.375046545,11.39930644,1.265924001,10.84661534,8.903928636,2.630592917,2.39327711,4.577486734,2.39327711,10.15206962,8.738994623,6.329612201,4.668771169,9.462125166,1.265924001,3.771271368,7.250667643,4.874176069,2.39327711,4.577486734,2.630592917,10.71425923,2.989735204,8.633521285,2.630592917,4.623864691,3.852982559,3.491402373,4.003069377,1.265924001,9.03503209,8.119967729,2.630592917,2.072956523,1.265924001,1.265924001,7.144385775,7.570928024,1.265924001,11.37978625,10.89422905,5.969080351,1.265924001,1.265924001,11.02403622,3.684317292,4.712298219,9.806249104,2.630592917,3.930076559,2.630592917,9.776066373,1.265924001
1,11.07746318,4.995781148,11.43133227,12.49509534,3.25406408,7.981067405,5.959726116,1.975172122,7.568309019,9.985979748,4.360305862,9.560241348,7.446054584,2.259340764,1.975172122,2.795252534,2.471409412,8.312418251,7.559264092,5.372823632,5.830162323,9.570404516,1.265924001,4.593305021,8.443533614,4.729705762,2.92741431,5.219930467,2.795252534,10.53446329,1.265924001,9.412397924,4.131403015,4.593305021,5.45338279,4.940801527,3.154481456,3.34640094,9.86367336,8.853609829,3.916546145,1.265924001,1.265924001,1.975172122,8.168183024,6.364974968,5.048720001,10.37610735,10.54423613,6.040041025,1.265924001,4.27319019,11.23908999,3.432565022,5.022496054,8.506054371,3.25406408,5.654094456,2.92741431,9.297452196,1.265924001
1,9.354934895,4.074463402,12.20519022,13.25466473,3.384962874,9.299318904,1.265924001,1.265924001,6.058068976,11.20287395,5.153807237,9.485260913,6.41310702,4.531776526,4.074463402,4.074463402,3.384962874,10.34964143,7.6644792,5.153807237,5.760954635,10.41651433,1.265924001,1.265924001,4.531776526,5.385940537,6.41310702,5.385940537,1.265924001,9.509970627,3.384962874,10.64563512,1.265924001,4.531776526,7.476650857,3.384962874,5.385940537,1.265924001,11.51203327,8.602180453,1.265924001,4.074463402,1.265924001,1.265924001,8.324229416,7.07434238,5.760954635,10.67324463,9.757044477,5.917171291,1.265924001,3.384962874,11.6628811,1.265924001,1.265924001,8.146518004,5.585660193,5.385940537,1.265924001,9.616208043,1.265924001
1,11.0083062,3.1957121,11.08496743,12.34527922,4.856769436,8.143529775,5.854769697,2.227112465,6.926073948,12.54764688,5.895669226,10.89665961,9.119844348,1.951751195,2.227112465,3.845497539,3.449623111,9.405520558,8.847197941,6.197660475,5.709367957,9.891062178,2.227112465,2.992658606,7.340232221,4.40252436,1.265924001,4.911239987,3.594994323,9.305534922,1.265924001,9.410225049,4.741140402,3.95532126,4.800130439,4.647786387,2.602243818,2.227112465,12.2412037,7.440240972,6.627767795,1.951751195,1.265924001,2.74793434,7.093424113,7.580431139,1.265924001,12.74046405,10.22994254,5.038948892,1.265924001,2.432948627,11.13591463,5.459281535,6.01182025,5.495253462,5.285205754,4.151745368,5.614495107,9.27361988,1.265924001
1,11.38268001,4.677106344,8.944354371,10.15325676,7.377713326,7.645556076,5.269844126,5.20788399,7.967611498,12.55174382,7.419159021,9.463228212,6.712939886,7.150478981,5.493921688,4.582083313,2.85632834,11.11911739,8.62828189,6.148866859,5.687677191,10.22121056,1.265924001,4.582083313,7.18292684,6.244276318,7.573967785,7.100395558,2.417508282,10.85040864,1.265924001,8.934861763,4.849952127,5.329233333,9.854154721,5.493921688,7.561683156,3.816722903,9.276686042,9.54349357,5.974289615,2.85632834,1.265924001,2.417508282,8.100918988,7.377713326,5.8980608,8.230721529,10.55597743,5.594065883,1.265924001,5.004053467,11.78852948,4.849952127,4.677106344,10.01144328,5.20788399,6.148866859,4.677106344,9.527793785,1.265924001
1,10.12274044,4.456809255,11.45822656,13.32654734,4.335973601,8.306051898,6.547789771,1.265924001,7.847325783,10.54801841,7.023968743,12.16067043,9.542563399,3.235700128,2.121425732,5.8751358,2.708632364,8.968927536,8.801662316,6.587541837,6.421495828,10.32625711,2.911447475,3.708648303,5.483235784,5.591683287,1.265924001,4.203733453,4.203733453,11.7341118,3.084266774,9.572568318,5.938051759,5.958426619,6.391860723,6.037157242,5.169674161,3.235700128,8.735418306,6.299111083,8.405724271,2.121425732,1.265924001,4.335973601,8.488497984,8.798844519,1.265924001,10.60558534,8.609215098,7.60429382,1.265924001,3.493340771,8.416794024,6.037157242,3.804603888,7.722024809,6.984821298,4.900429983,5.740388089,9.5742171,1.265924001
1,9.937649142,6.233043651,11.59615034,14.34250761,4.054372384,7.73198551,4.470574743,1.983702014,7.150737106,11.22525619,6.209519651,9.373934881,7.37859276,1.983702014,3.065646226,5.155320904,3.368217559,10.08374954,8.015606439,6.795663673,5.83202594,9.755931558,3.065646226,4.300664485,5.847360401,5.250901497,1.983702014,3.685632661,5.1303931,10.26992777,1.265924001,8.453456231,7.081204669,6.209519651,7.784625655,5.079193748,3.174790837,1.983702014,10.4156762,8.890293729,6.714472882,1.265924001,2.271064437,4.300664485,7.37859276,7.561452071,1.983702014,11.34972149,10.3845363,6.706096461,1.265924001,3.174790837,9.883919594,5.383276433,4.622180461,8.166645287,4.822913073,5.73641613,5.862533027,9.6188226,1.983702014
1,9.668158748,4.762162757,11.12173464,12.35006266,6.095235721,5.598256294,4.254851353,5.712349942,7.209119574,10.77940906,7.679406531,8.211810874,7.087774651,7.356497197,4.689275395,4.531185075,2.313965587,11.27625727,9.318705516,5.637303384,6.374464659,9.865610498,4.149136838,4.149136838,8.335405203,6.254206098,6.548157603,6.038088776,1.265924001,10.50974728,1.265924001,9.436573872,4.353128054,5.240455086,9.748187124,4.960768991,8.125394991,3.447434211,10.02831405,8.438253035,5.290379173,2.718718372,2.313965587,4.034718257,8.718096973,7.402455897,6.176914267,10.56508784,9.588407037,6.203141991,2.313965587,5.675316749,10.22493313,4.353128054,4.762162757,10.75858145,4.444969683,5.884423916,4.444969683,9.306673306,3.012696022
1,9.433057835,2.995535066,11.00626911,9.974196096,4.406794176,7.365032967,3.289295655,3.790860285,5.887108935,10.77230659,5.04358238,8.406843699,7.211147222,5.56944523,2.22883735,2.22883735,1.265924001,8.596947874,7.086849245,3.959246738,6.664859163,10.48678228,1.265924001,1.953003686,6.112740686,4.244585372,3.101381497,3.598579255,2.22883735,9.356834437,1.265924001,10.06757289,2.750471888,4.58633371,8.82093612,3.527817408,5.729485997,1.953003686,9.400204499,6.616615971,2.604566044,3.453053377,1.265924001,1.953003686,8.39498115,5.845806168,3.665773529,10.47949915,9.833630455,6.112740686,1.953003686,3.790860285,11.28990585,2.435008582,5.940396256,8.102869815,1.953003686,5.831770627,2.879449752,8.496168646,1.265924001
1,9.904877946,3.569956816,10.93266123,11.14758748,7.323308012,6.00148091,5.210395666,5.612690415,7.572674022,11.86438863,6.960406974,10.3474799,9.51795199,7.323308012,4.211383352,4.64849513,1.265924001,9.079683043,8.912070958,6.07268789,5.874361471,10.1382596,1.265924001,3.569956816,8.225757534,6.22629666,5.675096465,6.608018,3.263409585,10.45008307,3.263409585,9.008924975,4.211383352,4.372662005,8.666020427,5.077758205,6.972857851,3.077339693,10.44115305,9.43492045,5.644232412,3.700091281,1.265924001,3.569956816,8.089511856,8.145563575,4.123174276,11.72969867,9.513699026,5.612690415,1.265924001,4.64849513,9.198379398,4.824978638,4.517308201,10.59198556,5.077758205,6.438772845,4.446841808,9.58434763,1.265924001
1,10.95131973,3.677574288,12.14132921,11.3071344,2.819395584,8.383148478,4.569439698,1.265924001,5.728651329,12.41334776,2.070274002,8.854077605,8.019364047,1.265924001,2.070274002,2.62625682,2.070274002,7.721972978,9.111824885,5.728651329,5.045118535,10.15687069,1.265924001,3.129496979,3.485025682,4.367243382,1.265924001,3.129496979,2.070274002,10.65243792,2.070274002,9.392669721,3.129496979,4.311801806,10.34645197,4.311801806,3.485025682,2.389616631,10.11756464,5.97765171,2.070274002,1.265924001,1.265924001,1.265924001,7.555447781,6.502382232,3.259309569,12.03379705,10.82157879,7.211550741,1.265924001,1.265924001,10.61058256,2.984466962,4.569439698,10.32762939,2.070274002,4.787260443,2.070274002,8.63774502,1.265924001
1,12.35007246,5.341155752,12.26062629,11.23545609,6.606052495,7.982341076,4.672815374,4.036842913,5.341155752,12.01499424,3.35362901,11.57069854,8.960020928,5.341155752,1.265924001,3.35362901,2.800935526,11.43554762,8.260656981,6.416988281,6.139320501,10.09388269,1.265924001,3.738081793,7.524555643,5.109928291,5.714954499,5.444125104,2.800935526,9.338661457,1.265924001,9.397394438,2.800935526,4.036842913,7.268932704,3.35362901,6.416988281,3.35362901,12.16714235,7.090530291,5.109928291,1.265924001,2.800935526,4.491039009,7.350486205,8.8707173,2.800935526,11.5478346,10.8549437,5.230207828,1.265924001,5.63023084,11.56074012,4.978583838,4.036842913,8.260656981,4.833901622,5.714954499,4.282301068,9.397394438,1.265924001
1,8.463469261,5.186930608,10.69916324,8.848152521,6.803771022,2.608618014,4.800885074,7.260761941,7.042969746,8.216684553,6.887991774,4.84680981,3.106638405,8.479839437,2.320292708,4.087533642,2.932118021,4.84680981,9.058950626,6.102763308,8.053703504,10.71730219,2.320292708,3.832876777,8.812692873,6.930975225,4.26894138,7.260761941,2.727166518,10.1184137,1.265924001,9.355548828,3.185381907,4.891298305,10.82657871,3.395870863,7.381869602,3.329478089,8.802605959,8.353267536,5.036901733,4.048226563,2.320292708,2.608618014,9.577137031,7.942603254,3.576926146,10.39410114,10.25148933,6.815288862,3.022523063,4.84680981,12.05758272,4.488902997,7.416303696,12.00953331,4.600712273,7.028200496,5.416701942,10.17926416,3.329478089
